,image_id,asymmetry,border,colour
1478,ISIC_0013400,0.204,9788.209,302.9934668607115
1479,ISIC_0013403,0.158,2141.772,373.50705420775097
1480,ISIC_0013405,0.089,2793.888,311.9202884235658
1481,ISIC_0013409,0.139,1616.089,582.9452761839258
1482,ISIC_0013410,0.197,3706.092,333.9849239813508
1483,ISIC_0013417,0.06,267.485,484.1755057922992
1484,ISIC_0013423,0.102,11926.396,161.92551793878602
1485,ISIC_0013424,0.024,4704.536,246.81002316088836
1486,ISIC_0013425,0.276,2868.608,397.1426976523637
1487,ISIC_0013427,0.158,20328.943,345.3387287036551
1488,ISIC_0013428,0.244,23011.356,299.4787161017053
1489,ISIC_0013429,0.087,4846.414,444.3663720886318
1490,ISIC_0013430,0.151,3697.992,629.6874216532452
1491,ISIC_0013432,0.226,2276.145,836.9774652611253
1492,ISIC_0013433,0.083,1708.663,443.70383424631603
1493,ISIC_0013434,0.308,6938.239,503.0732580894326
1494,ISIC_0013437,0.167,10082.698,257.4599688074411
1495,ISIC_0013438,0.139,3976.367,355.03528120476705
1496,ISIC_0013443,0.059,5710.705,744.0530638710512
1497,ISIC_0013456,0.272,715.008,1150.6329680989802
1498,ISIC_0013458,0.092,1939.641,369.12445654773046
1499,ISIC_0013461,0.227,4280.94,356.6555430355106
1500,ISIC_0013474,0.208,28555.71,734.7088343235351
1501,ISIC_0013480,0.161,720.441,1002.6474257814521
1502,ISIC_0013486,0.18,1396.321,1012.3767561872382
1503,ISIC_0013487,0.484,4591.791,1594.6937768516207
1504,ISIC_0013488,0.107,1494.674,1125.7754390808348
1505,ISIC_0013489,0.303,1399.327,811.1104644810588
1506,ISIC_0013490,0.427,4576.445,511.5692320367989
1507,ISIC_0013492,0.166,1891.163,1439.58473023215
1508,ISIC_0013493,0.364,72237.757,744.63394788733
1509,ISIC_0013494,0.166,3807.173,369.57732892764903
1510,ISIC_0013495,0.469,8965.384,577.1456604958405
1511,ISIC_0013497,0.148,5929.1,556.1025920374793
1512,ISIC_0013498,0.161,5040.875,1237.5864117422673
1513,ISIC_0013499,0.247,6562.675,633.7150727990711
1514,ISIC_0013500,0.292,2718.817,662.1477917805015
1515,ISIC_0013516,0.088,3466.545,326.16009589459367
1516,ISIC_0013517,0.204,371.345,358.94433663114415
1517,ISIC_0013523,0.203,1035.225,838.1899091028343
1518,ISIC_0013525,0.474,9787.006,751.3533023560844
1519,ISIC_0013526,0.118,433.315,1875.6499441682988
1520,ISIC_0013530,0.095,3650.504,980.0285353864124
1521,ISIC_0013552,0.132,1204.532,597.5517993064635
1522,ISIC_0013553,0.186,11204.303,520.9107539084209
1523,ISIC_0013554,0.147,551.074,465.52913356792504
1524,ISIC_0013558,0.216,871.236,1072.1792404976168
1525,ISIC_0013559,0.104,2045.864,866.2641928443313
1526,ISIC_0013567,0.082,1205.315,347.7609984504314
1527,ISIC_0013568,0.34,1167.708,1242.8063037854224
1528,ISIC_0013572,0.205,2499.536,360.3371759995013
1529,ISIC_0013573,0.252,33142.139,791.3298118809472
1530,ISIC_0013578,0.389,24196.708,537.8027870782664
1531,ISIC_0013579,0.272,22110.679,434.6738853254535
1532,ISIC_0013580,0.14,1164.685,366.2513001551908
1533,ISIC_0013581,0.474,3122.451,357.1008298423553
1534,ISIC_0013584,0.149,12697.553,206.76137891761343
1535,ISIC_0013585,0.269,67985.846,253.572053167897
1536,ISIC_0013592,0.167,456.371,439.01993362341915
1537,ISIC_0013594,0.176,19184.532,717.3348603045107
1538,ISIC_0013595,0.313,1395.506,2034.406085671868
1539,ISIC_0013596,0.18,517.015,920.5341667429188
1540,ISIC_0013597,0.17,397.915,1096.7901409868077
1541,ISIC_0013599,0.275,666.508,1500.9071522798706
1542,ISIC_0013601,0.447,2996.954,819.574768489183
1543,ISIC_0013603,0.124,714.911,1125.2946983651013
1544,ISIC_0013606,0.318,929.244,672.9359599963491
1545,ISIC_0013610,0.206,2393.238,1139.806879422025
1546,ISIC_0013618,0.369,168968.336,534.8247472225822
1547,ISIC_0013621,0.121,30671.74,354.09630964463304
1548,ISIC_0013625,0.149,2869.507,288.0088093663979
1549,ISIC_0013626,0.277,14871.875,677.9058556452351
1550,ISIC_0013634,0.064,4659.106,479.7703071832381
1551,ISIC_0013635,0.139,5701.229,337.880141457779
1552,ISIC_0013639,0.239,2802.819,999.0822904252715
1553,ISIC_0013643,0.165,2398.515,270.26902874772287
1554,ISIC_0013652,0.258,3016.464,499.60455208342637
1555,ISIC_0013656,0.059,166.111,592.7832725206267
1556,ISIC_0013664,0.403,43703.389,907.3847769627934
1557,ISIC_0013667,0.22,19726.42,496.1938197003671
1558,ISIC_0013670,0.187,1135.669,1202.0851801994866
1559,ISIC_0013671,0.152,8795.298,284.80382951380597
1560,ISIC_0013672,0.26,16568.57,359.3332876969821
1561,ISIC_0013674,0.449,30772.888,552.2967195758638
1562,ISIC_0013675,0.181,5100.136,472.6598095952932
1563,ISIC_0013676,0.144,2999.907,559.7358670661981
1564,ISIC_0013680,0.185,1738.424,989.4678197230566
1565,ISIC_0013682,0.348,5080.86,566.3549081251766
1566,ISIC_0013684,0.151,1974.699,491.85489340506297
1567,ISIC_0013685,0.186,10450.638,389.677483418275
1568,ISIC_0013687,0.224,294.349,1145.553324812914
1569,ISIC_0013688,0.379,3975.927,437.469445842798
1570,ISIC_0013689,0.194,472.947,428.5211651050335
1571,ISIC_0013690,0.14,516.814,678.6449118956614
1572,ISIC_0013691,0.184,4871.831,338.59700754835217
1573,ISIC_0013695,0.4,6679.868,646.5347033710779
1574,ISIC_0013706,0.179,6309.391,383.0334510245155
1575,ISIC_0013707,0.299,22647.553,274.9347251418953
1576,ISIC_0013709,0.249,14104.741,537.6102148722679
1577,ISIC_0013712,0.058,1077.555,527.9251606238535
1578,ISIC_0013713,0.096,1859.128,670.5611123277203
1579,ISIC_0013719,0.246,2276.089,645.5561396172576
1580,ISIC_0013721,0.11,3886.853,645.846880235351
1581,ISIC_0013725,0.139,11700.962,513.0701947654054
1582,ISIC_0013731,0.25,3268.052,736.1621810788229
1583,ISIC_0013737,0.085,469.25,413.6369749448725
1584,ISIC_0013740,0.118,3060.079,705.8401876684628
1585,ISIC_0013742,0.083,321.156,1009.8755284961458
1586,ISIC_0013747,0.084,5458.876,413.9788560048134
1587,ISIC_0013748,0.135,7656.372,415.1208949836553
1588,ISIC_0013749,0.16,2399.162,382.00785891000845
1589,ISIC_0013758,0.423,11045.731,633.3622411882075
1590,ISIC_0013762,0.489,26972.434,661.7347087627305
1591,ISIC_0013765,0.179,21749.448,496.29483394742493
1592,ISIC_0013772,0.143,1339.766,365.46973427489274
1593,ISIC_0013775,0.08,2394.422,640.7661753136941
1594,ISIC_0013777,0.166,4499.524,294.9191954718934
1595,ISIC_0013778,0.428,32121.894,347.90773273622455
1596,ISIC_0013782,0.253,2588.45,256.8155021509693
1597,ISIC_0013783,0.155,18690.991,336.49808395458496
1598,ISIC_0013789,0.227,472.634,1314.5838862175635
1599,ISIC_0013792,0.054,562.97,723.1916895782897
1600,ISIC_0013795,0.268,375.261,2784.019735582687
1601,ISIC_0013796,0.22,227.86,729.3276996376559
1602,ISIC_0013797,0.116,14731.635,854.789254041155
1603,ISIC_0013798,0.171,272.225,1344.1981728382398
1604,ISIC_0013799,0.183,1867.757,828.2640513030914
1605,ISIC_0013800,0.074,1724.807,686.8667545202411
1606,ISIC_0013801,0.383,22211.489,553.6780070350845
1607,ISIC_0013802,0.228,352.723,456.0695983902046
1608,ISIC_0013803,0.261,492.521,1131.4635026571118
1609,ISIC_0013804,0.172,350.133,477.3757989860483
1610,ISIC_0013805,0.107,3053.578,448.41961071225813
1611,ISIC_0013806,0.107,870.816,346.5912166399531
1612,ISIC_0013807,0.058,208.911,335.83416161155714
1613,ISIC_0013808,0.257,2180.729,993.1772808847578
1614,ISIC_0013815,0.119,2475.766,909.7882723205008
1615,ISIC_0013816,0.252,10792.023,347.55014083627754
1616,ISIC_0013817,0.117,4298.638,413.1974681245595
1617,ISIC_0013819,0.169,3988.222,638.2416814097816
1618,ISIC_0013830,0.148,644.986,435.1450090728728
1619,ISIC_0013831,0.243,2212.021,918.787610905653
1620,ISIC_0013832,0.203,20270.467,599.2939192943835
1621,ISIC_0013835,0.223,5370.64,268.84334434467
1622,ISIC_0013836,0.069,604.065,744.7261577747463
1623,ISIC_0013837,0.084,115.242,1156.421557163989
1624,ISIC_0013839,0.167,328.917,656.7919921689428
1625,ISIC_0013840,0.122,13378.72,326.30834641553673
1626,ISIC_0013841,0.124,12954.013,268.5149400684379
1627,ISIC_0013843,0.07,425.778,1349.5569626370477
1628,ISIC_0013844,0.202,2373.709,783.6555970130538
1629,ISIC_0013845,0.252,4735.224,452.6790074949192
1630,ISIC_0013861,0.3,24462.014,361.07842063975545
1631,ISIC_0013862,0.204,42032.121,224.6311745216523
1632,ISIC_0013864,0.12,22689.619,337.3150005533609
1633,ISIC_0013865,0.164,8950.722,416.31790860123596
1634,ISIC_0013874,0.235,17262.97,344.6319526972017
1635,ISIC_0013876,0.088,1532.882,962.3260680922575
1636,ISIC_0013879,0.064,896.485,206.5390333768868
1637,ISIC_0013886,0.206,3616.106,1797.7443622667786
1638,ISIC_0013888,0.239,748.224,549.09160766266
1639,ISIC_0013890,0.194,5364.243,268.3009422097311
1640,ISIC_0013896,0.393,8662.1,628.4575082511496
1641,ISIC_0013910,0.239,303.551,855.5707262817441
1642,ISIC_0013918,0.126,1389.217,259.4756532963388
1643,ISIC_0013921,0.425,2194.896,674.9228544007011
1644,ISIC_0013922,0.304,3371.761,433.67761966924036
1645,ISIC_0013927,0.121,13233.907,253.1841370566232
1646,ISIC_0013929,0.353,36099.131,335.1067513462114
1647,ISIC_0013933,0.202,6715.256,611.0231749022247
1648,ISIC_0013935,0.132,3653.646,716.1392242008678
1649,ISIC_0013936,0.154,472.172,1497.5665226782075
1650,ISIC_0013942,0.173,2926.991,824.784546896711
1651,ISIC_0013946,0.262,8793.358,517.9816217670362
1652,ISIC_0013958,0.359,12767.914,1116.273485407947
1653,ISIC_0013961,0.193,1509.093,522.1635141897514
1654,ISIC_0013962,0.106,457.749,441.38148632233623
1655,ISIC_0013965,0.064,1106.716,610.3351125491115
1656,ISIC_0013967,0.102,2475.511,655.774984090007
1657,ISIC_0013969,0.428,5984.598,291.7884199665562
1658,ISIC_0013970,0.18,280.206,1020.5687354172727
1659,ISIC_0013971,0.121,177.652,688.4149702976882
1660,ISIC_0013972,0.342,11216.399,373.8889098088969
1661,ISIC_0013975,0.239,4687.048,525.3569322013499
1662,ISIC_0013980,0.217,2695.034,568.0089288382195
1663,ISIC_0013981,0.156,4131.548,452.17986458493874
1664,ISIC_0013982,0.159,3046.628,290.46055022719514
1665,ISIC_0013983,0.228,1625.571,899.2811136802452
1666,ISIC_0013984,0.114,2751.39,666.0725139280793
1667,ISIC_0013986,0.273,6059.626,383.42380228915493
1668,ISIC_0013995,0.183,6611.158,265.24994638929405
1669,ISIC_0013996,0.25,5368.337,298.6630270794162
1670,ISIC_0013997,0.191,3305.298,378.5325521067859
1671,ISIC_0014001,0.142,9352.843,239.53694790388332
1672,ISIC_0014004,0.291,4555.369,1258.7581143659302
1673,ISIC_0014013,0.13,7736.863,692.2633589870039
1674,ISIC_0014026,0.192,2333.503,360.1296515264296
1675,ISIC_0014028,0.353,737.818,1064.3628970927982
1676,ISIC_0014029,0.362,2352.738,832.5787793280284
1677,ISIC_0014031,0.372,999.364,996.3398494909743
1678,ISIC_0014032,0.147,1733.283,533.4763618478547
1679,ISIC_0014044,0.056,3822.174,122.04232227346832
1680,ISIC_0014045,0.122,2769.627,430.74914210031994
1681,ISIC_0014046,0.181,651.598,499.7697139342143
1682,ISIC_0014049,0.362,6466.792,354.78008989121446
1683,ISIC_0014061,0.263,5964.505,403.68504714832267
1684,ISIC_0014062,0.244,12369.191,414.39532289067273
1685,ISIC_0014066,0.164,2590.344,284.701589721578
1686,ISIC_0014069,0.105,1769.939,319.29558780010365
1687,ISIC_0014072,0.144,46505.684,304.98340532904035
1688,ISIC_0014073,0.313,106619.962,1075.3875804498437
1689,ISIC_0014074,0.171,468.035,599.1918911631152
1690,ISIC_0014076,0.143,36044.529,314.90007495716185
1691,ISIC_0014079,0.232,10189.489,350.47184905843807
1692,ISIC_0014080,0.245,3321.261,598.3749197562162
1693,ISIC_0014081,0.393,1722.019,407.37022919931087
1694,ISIC_0014082,0.431,45840.743,326.6917737561445
1695,ISIC_0014083,0.11,4647.207,343.99720568051157
1696,ISIC_0014088,0.39,8800.682,313.8045714345763
1697,ISIC_0014089,0.247,2097.98,920.3803416452225
1698,ISIC_0014092,0.241,1230.515,616.0074273928592
1699,ISIC_0014093,0.136,2171.872,679.8505029894413
1700,ISIC_0014094,0.159,1166.737,1156.984421085442
1701,ISIC_0014099,0.228,23034.711,635.6836297178338
1702,ISIC_0014108,0.233,11002.197,481.3506139681919
1703,ISIC_0014114,0.179,5621.999,892.0380088294331
1704,ISIC_0014120,0.43,7812.185,342.33907222344806
1705,ISIC_0014127,0.34,9775.385,319.3775874987621
1706,ISIC_0014131,0.318,1184.823,773.2258805046744
1707,ISIC_0014132,0.101,6133.415,310.39082598472845
1708,ISIC_0014133,0.111,25682.707,406.56180211512515
1709,ISIC_0014136,0.148,2589.792,378.8166507749956
1710,ISIC_0014144,0.204,2170.666,453.6368215870679
1711,ISIC_0014149,0.285,2454.013,378.80596273007524
1712,ISIC_0014150,0.09,6237.82,432.7889615166751
1713,ISIC_0014151,0.23,40082.394,290.23523622347955
1714,ISIC_0014156,0.22,4716.404,548.3605456435266
1715,ISIC_0014157,0.279,20978.778,502.8772498625738
1716,ISIC_0014158,0.091,1126.783,455.6899814766611
1717,ISIC_0014163,0.319,99942.529,194.75346871459445
1718,ISIC_0014164,0.2,9148.778,424.67964703595106
1719,ISIC_0014166,0.204,34473.061,577.710091920747
1720,ISIC_0014169,0.08,6559.487,325.96476670774956
1721,ISIC_0014171,0.44,41015.528,526.6824782944543
1722,ISIC_0014173,0.17,57328.967,1048.7870560596932
1723,ISIC_0014174,0.062,577.733,348.10025129738915
1724,ISIC_0014179,0.175,9682.289,342.4063625223216
1725,ISIC_0014183,0.272,14589.103,307.7315710035652
1726,ISIC_0014185,0.141,4733.458,203.72136387386072
1727,ISIC_0014187,0.124,124.253,547.1456844664565
1728,ISIC_0014189,0.212,30911.406,296.889138787178
1729,ISIC_0014190,0.379,37999.24,1151.7089827536004
1730,ISIC_0014191,0.242,31607.742,203.8035069133741
1731,ISIC_0014195,0.18,1107.907,760.0769807965631
1732,ISIC_0014197,0.213,9856.867,293.8699972697038
1733,ISIC_0014216,0.132,10394.123,829.6930888857313
1734,ISIC_0014222,0.31,25907.641,384.94015349375337
1735,ISIC_0014225,0.222,3751.771,1204.9882936239078
1736,ISIC_0014229,0.07,1737.205,956.9251070354109
1737,ISIC_0014238,0.134,3316.366,287.56246933198764
1738,ISIC_0014248,0.256,2718.241,1227.2634740940296
1739,ISIC_0014249,0.396,29187.036,580.0394558446651
1740,ISIC_0014253,0.184,837.014,515.9249133546696
1741,ISIC_0014263,0.118,565.695,489.15256380362524
1742,ISIC_0014264,0.128,19166.108,213.6369131097085
1743,ISIC_0014272,0.137,11072.419,302.4873465497365
1744,ISIC_0014273,0.184,8608.634,292.63770552265214
1745,ISIC_0014274,0.066,1909.41,410.58222040937125
1746,ISIC_0014286,0.108,414.09,631.9853018433877
1747,ISIC_0014289,0.322,22403.69,558.2520666952023
1748,ISIC_0014290,0.136,2309.552,485.4351921728478
1749,ISIC_0014291,0.243,8949.683,602.9280647062541
1750,ISIC_0014299,0.134,349.249,578.4024639537772
1751,ISIC_0014308,0.158,7579.763,543.9949801586947
1752,ISIC_0014311,0.239,24007.732,538.8078722525455
1753,ISIC_0014316,0.215,10541.662,354.8047755417756
1754,ISIC_0014317,0.162,3441.241,623.0025613061841
1755,ISIC_0014324,0.405,32931.174,230.29483120979023
1756,ISIC_0014325,0.185,29641.387,368.60120328156626
1757,ISIC_0014327,0.275,18806.512,603.647626144075
1758,ISIC_0014328,0.435,18063.525,424.75671869459734
1759,ISIC_0014331,0.191,16176.887,307.170912157477
1760,ISIC_0014337,0.401,12297.549,410.04904475284746
1761,ISIC_0014341,0.1,28543.302,808.5361150656323
1762,ISIC_0014346,0.178,851.711,350.7335085049638
1763,ISIC_0014347,0.368,26194.478,428.14176686882655
1764,ISIC_0014353,0.26,545.53,422.6025798897572
1765,ISIC_0014357,0.206,8282.972,362.0609922559424
1766,ISIC_0014360,0.31,5665.502,480.5857550660484
1767,ISIC_0014361,0.158,1799.283,1448.0448576178267
1768,ISIC_0014365,0.142,21074.357,360.84022386498987
1769,ISIC_0014366,0.2,14436.006,484.51131641173106
1770,ISIC_0014372,0.302,53984.294,559.5431972049151
1771,ISIC_0014385,0.217,48935.655,398.89945733920354
1772,ISIC_0014393,0.09,2914.866,327.52038082463264
1773,ISIC_0014394,0.35,3724.585,607.3508900711497
1774,ISIC_0014395,0.289,15744.889,352.52554428179127
1775,ISIC_0014397,0.134,15802.566,750.586194319143
1776,ISIC_0014410,0.149,3592.387,627.893354034285
1777,ISIC_0014422,0.224,42808.003,250.435063354947
1778,ISIC_0014430,0.262,11669.689,687.1664866182444
1779,ISIC_0014431,0.114,475.779,655.0743905712872
1780,ISIC_0014432,0.296,1461.752,407.5371133733536
1781,ISIC_0014433,0.296,7000.801,534.3448984618702
1782,ISIC_0014438,0.148,5129.621,285.0107525793653
1783,ISIC_0014440,0.231,175.657,570.0619680668638
1784,ISIC_0014441,0.176,3550.783,225.76393527577147
1785,ISIC_0014453,0.125,1355.605,389.3784995243415
1786,ISIC_0014458,0.133,1805.589,1038.2064036278323
1787,ISIC_0014469,0.035,2711.975,542.1830263581838
1788,ISIC_0014473,0.241,4947.436,746.8614655160027
1789,ISIC_0014475,0.358,10132.085,867.6493043602713
1790,ISIC_0014476,0.418,5316.321,793.2699721411012
1791,ISIC_0014480,0.165,11733.1,504.5666004544825
1792,ISIC_0014486,0.172,2568.227,606.7745021679609
1793,ISIC_0014490,0.21,3504.302,1224.530265196751
1794,ISIC_0014498,0.145,2278.244,641.8523965075392
1795,ISIC_0014501,0.265,11368.8,313.03975366367695
1796,ISIC_0014502,0.195,8841.909,515.580728054941
1797,ISIC_0014504,0.119,6473.571,259.6953263304716
1798,ISIC_0014507,0.268,6475.781,482.4138477028111
1799,ISIC_0014511,0.342,1081.351,983.7229458802453
1800,ISIC_0014515,0.13,11515.178,243.75343869620156
1801,ISIC_0014516,0.079,3019.036,323.88384702683413
1802,ISIC_0014518,0.078,7833.51,669.2619026357819
1803,ISIC_0014522,0.192,2680.535,1388.2883097448423
1804,ISIC_0014525,0.388,5135.069,617.842086479286
1805,ISIC_0014526,0.144,1951.998,701.9718675089929
1806,ISIC_0014527,0.166,29007.119,277.46824656139086
1807,ISIC_0014529,0.081,245.899,618.7991798937542
1808,ISIC_0014535,0.113,3239.142,241.24970873961874
1809,ISIC_0014537,0.146,12040.809,268.8074120683786
1810,ISIC_0014543,0.272,6916.726,550.0461391501108
1811,ISIC_0014545,0.049,2217.898,776.6951480384142
1812,ISIC_0014547,0.162,229.285,498.7137036489575
1813,ISIC_0014554,0.165,7773.84,194.92203019379085
1814,ISIC_0014557,0.346,13967.024,451.23927502669244
1815,ISIC_0014569,0.17,6446.918,874.8257795926287
1816,ISIC_0014570,0.232,12615.324,1731.4075457591944
1817,ISIC_0014571,0.064,428.34,800.7504622499441
1818,ISIC_0014573,0.364,4108.853,1525.1374118783642
1819,ISIC_0014576,0.129,3283.916,1110.404406764202
1820,ISIC_0014577,0.164,7177.329,612.0029682379003
1821,ISIC_0014578,0.574,33374.877,1238.067011708906
1822,ISIC_0014579,0.397,16427.407,1391.487644538558
1823,ISIC_0014580,0.189,4892.419,959.5254804505548
1824,ISIC_0014581,0.163,2653.009,870.2038486433554
1825,ISIC_0014582,0.319,6101.692,785.8042598950775
1826,ISIC_0014583,0.161,1872.968,1294.819036082361
1827,ISIC_0014585,0.136,3357.909,826.1934784530912
1828,ISIC_0014589,0.188,858.11,954.5660018713274
1829,ISIC_0014591,0.125,122.3,956.753248757486
1830,ISIC_0014592,0.332,462.948,869.5550626458158
1831,ISIC_0014593,0.331,13030.641,1426.2104850189244
1832,ISIC_0014594,0.06,1853.765,951.6078294399377
1833,ISIC_0014595,0.127,2945.881,798.5012366070274
1834,ISIC_0014596,0.184,467.486,812.7483293261879
1835,ISIC_0014598,0.549,7733.414,1403.0783317575163
1836,ISIC_0014599,0.182,14558.517,1284.7611466327883
1837,ISIC_0014602,0.275,11467.057,1064.2676095573247
1838,ISIC_0014603,0.394,35548.95,1922.5726237265744
1839,ISIC_0014605,0.294,20775.416,1400.5133077629414
1840,ISIC_0014606,0.129,7450.41,1651.4269534093646
1841,ISIC_0014607,0.321,27117.38,1297.4676148832923
1842,ISIC_0014609,0.221,8424.112,1074.5128734754946
1843,ISIC_0014612,0.311,3351.442,923.1101793456086
1844,ISIC_0014613,0.186,692.214,909.2006762735946
1845,ISIC_0014615,0.21,2539.733,1548.737881552257
1846,ISIC_0014617,0.055,366.289,975.1854542220002
1847,ISIC_0014621,0.234,6524.993,871.0781638054641
1848,ISIC_0014622,0.176,579.724,813.1488371895001
1849,ISIC_0014625,0.361,28408.366,1084.5548534732598
1850,ISIC_0014628,0.518,13721.029,765.88862981663
1851,ISIC_0014630,0.297,1397.795,652.7212902918372
1852,ISIC_0014632,0.162,167.648,696.4831787836598
1853,ISIC_0014636,0.208,5458.834,645.5882523041179
1854,ISIC_0014638,0.249,15635.45,1369.8265464519561
1855,ISIC_0014639,0.222,3273.973,855.2820902871372
1856,ISIC_0014640,0.201,4895.416,778.6186594479041
1857,ISIC_0014641,0.138,1309.881,808.2046126045576
1858,ISIC_0014642,0.297,4986.247,605.1625037646966
1859,ISIC_0014646,0.154,5440.89,1538.3501542774277
1860,ISIC_0014650,0.19,3309.774,724.9763840639331
1861,ISIC_0014651,0.214,1718.125,698.7812702215496
1862,ISIC_0014654,0.194,10004.93,972.1019238439208
1863,ISIC_0014657,0.163,13417.124,1078.4628581870227
1864,ISIC_0014658,0.133,28659.369,2094.923772336178
1865,ISIC_0014661,0.141,13975.22,601.5150598766764
1866,ISIC_0014664,0.07,20310.5,914.7377909611273
1867,ISIC_0014665,0.281,14140.389,763.3223619678455
1868,ISIC_0014667,0.082,19954.807,272.1477688532366
1869,ISIC_0014680,0.125,49756.487,548.442208562374
1870,ISIC_0014682,0.192,67952.509,1036.9754891336129
1871,ISIC_0014683,0.101,39402.568,954.8455355477022
1872,ISIC_0014684,0.181,17290.338,1018.0586729243969
1873,ISIC_0014685,0.156,3893.422,1733.9081235867077
1874,ISIC_0014692,0.073,9552.553,1484.9562917203523
1875,ISIC_0014694,0.175,48187.854,1583.8335585840205
1876,ISIC_0014696,0.084,68826.736,1110.4888517343145
1877,ISIC_0014699,0.14,84631.911,742.5597840881427
1878,ISIC_0014702,0.209,8667.732,695.6656141742128
1879,ISIC_0014707,0.214,27959.463,976.4854828930112
1880,ISIC_0014708,0.168,37979.412,981.1312611324728
1881,ISIC_0014711,0.16,66672.997,553.459772647458
1882,ISIC_0014713,0.156,40222.491,1734.4301027153363
1883,ISIC_0014714,0.113,124925.381,1018.9278925000982
1884,ISIC_0014715,0.144,25353.286,1531.5254718730212
1885,ISIC_0014716,0.091,49071.626,1450.5373402537055
1886,ISIC_0014722,0.184,81993.45,1272.3060532343443
1887,ISIC_0014723,0.085,51238.974,840.0800969645569
1888,ISIC_0014724,0.193,86429.998,1048.233428670302
1889,ISIC_0014726,0.194,67642.387,841.3661584865381
1890,ISIC_0014730,0.083,13351.788,1764.0823992993212
1891,ISIC_0014731,0.113,25146.85,459.6903195073775
1892,ISIC_0014735,0.152,33168.472,1393.8839050961942
1893,ISIC_0014739,0.209,71428.601,2251.537916444011
1894,ISIC_0014742,0.116,66641.932,1652.580367091531
1895,ISIC_0014745,0.204,36484.747,1640.1432685812258
1896,ISIC_0014748,0.154,84058.985,1118.1540019509894
1897,ISIC_0014754,0.074,53570.405,948.3545614858139
1898,ISIC_0014760,0.069,57956.226,1024.5378091717732
1899,ISIC_0014762,0.182,39252.887,1298.389639264634
1900,ISIC_0014763,0.141,67201.96,1615.0957762599664
1901,ISIC_0014769,0.121,39534.451,825.9363433338555
1902,ISIC_0014770,0.098,10660.143,1300.0159217236874
1903,ISIC_0014771,0.229,156484.875,1567.7392933320825
1904,ISIC_0014775,0.183,54062.003,1462.5801012088662
1905,ISIC_0014778,0.157,10555.609,1151.8569260830247
1906,ISIC_0014779,0.31,36263.085,1089.0892835888728
1907,ISIC_0014782,0.069,23344.925,942.8138586020614
1908,ISIC_0014783,0.221,63388.768,639.0053962753503
1909,ISIC_0014785,0.308,95560.496,1550.6114723800647
1910,ISIC_0014788,0.299,54336.121,1270.6057658605966
1911,ISIC_0014791,0.08,26060.578,2188.2281465629762
1912,ISIC_0014793,0.284,58915.29,1138.2690960399154
1913,ISIC_0014794,0.191,91604.018,664.9978609210758
1914,ISIC_0014795,0.226,33909.166,762.6518807202323
1915,ISIC_0014797,0.112,6388.489,1114.3339314190318
1916,ISIC_0014802,0.118,39389.093,1834.5573611028349
1917,ISIC_0014803,0.094,82471.966,1486.3252348790909
1918,ISIC_0014804,0.094,24134.021,1336.5989833855756
1919,ISIC_0014805,0.175,10306.852,1093.9825237747161
1920,ISIC_0014806,0.136,29370.631,1202.7075606317437
1921,ISIC_0014808,0.179,43351.478,1561.6818230960562
1922,ISIC_0014811,0.13,58501.983,630.7843090107184
1923,ISIC_0014812,0.11,11710.494,1406.8513116260374
1924,ISIC_0014818,0.137,94359.979,810.2177143268051
1925,ISIC_0014819,0.15,53834.376,569.6625258642572
1926,ISIC_0014821,0.126,28786.45,671.2949418816222
1927,ISIC_0014823,0.08,6551.014,1723.4460320766202
1928,ISIC_0014825,0.098,60528.342,1447.9525446246018
1929,ISIC_0014830,0.207,57275.311,748.2750203016359
1930,ISIC_0014831,0.191,39604.619,1308.267473475261
1931,ISIC_0014832,0.227,81096.281,810.6444289493239
1932,ISIC_0014834,0.21,40681.069,816.7228131769235
1933,ISIC_0014836,0.072,40503.021,2732.6545231095424
1934,ISIC_0014838,0.216,128361.94,1389.8905461180814
1935,ISIC_0014839,0.245,35286.456,1040.8210294895596
1936,ISIC_0014843,0.165,60803.333,1159.2849439308573
1937,ISIC_0014845,0.135,15540.811,1926.8692011836135
1938,ISIC_0014846,0.099,93167.186,1688.8582995941924
1939,ISIC_0014848,0.159,21652.108,2701.538348183649
1940,ISIC_0014849,0.192,121282.832,1235.540631044859
1941,ISIC_0014850,0.16,35079.95,742.2102218668855
1942,ISIC_0014851,0.11,55184.882,628.7833265730844
1943,ISIC_0014855,0.257,34138.763,986.4440522352761
1944,ISIC_0014860,0.163,52854.449,1519.4699556966673
1945,ISIC_0014866,0.125,43537.892,1136.574197879677
1946,ISIC_0014869,0.129,53085.964,1211.597385515216
1947,ISIC_0014890,0.137,18508.853,930.7627812225674
1948,ISIC_0014891,0.105,98395.489,1852.5421265787645
1949,ISIC_0014897,0.139,32542.184,1981.756473246657
1950,ISIC_0014898,0.188,64714.465,1229.75656721641
1951,ISIC_0014903,0.27,47284.023,1391.6278578103045
1952,ISIC_0014904,0.224,40232.026,504.13651064082563
1953,ISIC_0014908,0.247,15775.573,2786.791723158067
1954,ISIC_0014911,0.061,55742.306,2325.9883138727837
1955,ISIC_0014913,0.123,90799.931,986.3291752355785
1956,ISIC_0014915,0.168,85274.89,1120.8360141077271
1957,ISIC_0014919,0.285,36258.432,694.1105490355616
1958,ISIC_0014920,0.16,15258.079,1884.9984861330765
1959,ISIC_0014922,0.149,65108.955,2503.0642331688364
